p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.73611583450686e-41,0.940745346034463,0.433,0.608,9.75499844389741e-38,0,ANXA1
6.105328979449e-41,2.75429043089148,0.211,0.432,1.59410139653413e-37,0,IFITM1
2.45557661794928e-37,0.633384889557785,0.146,0.34,6.41151054946558e-34,0,NFKBIZ
1.53230551521724e-34,1.56860816098031,0.24,0.506,4.00084970023222e-31,0,ZNF292
1.1707837449694e-33,3.04811837302278,0.411,0.561,3.0569163581151e-30,0,GMFG
2.4644569160448e-32,1.49178656079602,0.054,0.25,6.43469700779298e-29,0,BORCS5
9.23395736419505e-31,0.818131515731515,0.128,0.306,2.41098626779133e-27,0,GLIPR1
2.597892236611e-28,2.64013987166153,0.129,0.288,6.78309662979133e-25,0,RHOF
4.38221090143451e-28,0.257775794109136,0.723,0.91,1.14419526636455e-24,0,MT-ND5
8.43952912896007e-27,2.09241954182634,0.449,0.656,2.20356105557147e-23,0,PSMB9
5.55941213449491e-25,0.327163242782418,0.027,0.302,1.45156250831662e-21,0,VAV3
6.52436967250085e-25,3.10331648505899,0.375,0.522,1.70351292148997e-21,0,CLEC2B
1.97769389308401e-24,2.73650615938653,0.221,0.417,5.16375875484235e-21,0,CCND2
8.4513161553095e-24,1.55857015463346,0.088,0.275,2.20663864815131e-20,0,TGFBR2
2.68491665451448e-23,1.22074846079747,0.026,0.285,7.01031738493732e-20,0,SETDB2
2.8186683003354e-23,0.881892249704882,0.336,0.643,7.35954293217572e-20,0,CIB1
7.18746234775484e-23,0.527343457989702,0.019,0.26,1.87664641899879e-19,0,IL1R2
1.39016750925429e-21,0.696893518847164,0.051,0.262,3.62972736666294e-18,0,PFKFB3
1.56858515301298e-21,2.3088057871967,0.307,0.518,4.09557583451688e-18,0,ALOX5AP
1.02449606975503e-18,1.17178354602819,0.1,0.306,2.67495923813039e-15,0,ERICH1
1.32387074955912e-18,3.51873199633094,0.311,0.512,3.45662652709886e-15,0,CCL4
5.91018099747699e-18,0.710219139782431,0.502,0.753,1.54314825844124e-14,0,HSPA8
2.08943422407855e-17,1.46810706830112,0.114,0.308,5.45551275906911e-14,0,ARID5A
4.79641215084455e-17,1.46818860077235,0.102,0.358,1.25234321258551e-13,0,SLC5A3
9.00418864761032e-16,1.20006713284055,0.199,0.403,2.35099365589105e-12,0,TUBA4A
1.15001592742023e-15,0.94678836800939,0.213,0.405,3.00269158649422e-12,0,MT-ND6
2.66492326055671e-13,1.17069887839107,0.387,0.644,6.95811463331356e-10,0,BST2
4.78000475283241e-12,0.895583038319022,0.166,0.366,1.24805924096454e-08,0,SERPINB1
6.66753352619543e-12,2.31369009793176,0.369,0.621,1.74089300368963e-08,0,MX1
4.2737747312098e-11,3.31581163749938,0.364,0.501,1.11588258231888e-07,0,CD48
8.21755873724046e-11,2.83189424644816,0.399,0.576,2.14560458629349e-07,0,IFI44L
1.18350156996965e-10,0.646451083143512,0.122,0.333,3.09012259919075e-07,0,C1orf56
2.65502719909236e-10,0.73313087051688,0.065,0.334,6.93227601683016e-07,0,CDK6
2.93751639918249e-10,0.404526150804437,0.106,0.332,7.66985531826548e-07,0,NCOA7
1.10321156931926e-09,0.716072679506542,0.138,0.366,2.88048540749258e-06,0,GLRX
4.36616733373702e-08,0.268794057908049,0.072,0.31,0.000114000629083874,0,ARRDC3
5.86401782236883e-08,2.90330384766383,0.217,0.303,0.00015310950534205,0,GZMB
1.22802244270957e-07,4.20129273854263,0.227,0.324,0.000320636659791468,0,KLRB1
6.31006870859398e-07,0.551287664761637,0.12,0.373,0.00164755893981389,0,AREG
6.43371003363685e-07,1.52382648762035,0.406,0.66,0.00167984168978258,0,IFI6
9.6151813094813e-07,2.22390182216338,0.246,0.455,0.00251052383990557,0,CRIP1
9.78984596906247e-07,2.39252958035076,0.358,0.529,0.00255612878252221,0,RARRES3
1.18298417467251e-06,2.30324407871242,0.299,0.488,0.00308877168006992,0,CREM
1.83398308919333e-06,0.452818228568632,0.041,0.267,0.0047885298458838,0,AL121944.1
3.14499381955168e-06,2.59805640051394,0.256,0.423,0.00821157886284942,0,ZNF331
7.74027326348734e-06,0.407645824855793,0.073,0.331,0.0202098534909654,0,MAP3K8
3.63293397240989e-05,3.30426449380579,0.288,0.462,0.0948559060196223,0,ITM2A
0.000227013543548655,0.677768010678945,0.227,0.469,0.59273236220554,0,CYTOR
0.000542780655523545,2.46474788472354,0.18,0.387,1,0,PRDM1
0.00192857639160293,2.30143350045805,0.245,0.432,1,0,PIK3R1
0.00662398769552347,2.56666468606725,0.113,0.311,1,0,PTGER4
0,2.03015202995433,0.706,0.253,0,1,FDCSP
0,1.65851385029729,0.958,0.517,0,1,KRT17
0,1.62441982342609,0.821,0.384,0,1,SAA1
0,2.39514307216764,0.961,0.551,0,1,SLPI
0,0.591524315327126,0.061,0.463,0,1,CRISPLD1
0,1.4978025028264,0.889,0.49,0,1,KRT6B
0,0.318115780032381,0.121,0.512,0,1,EGR2
0,2.0606521838598,0.973,0.583,0,1,TACSTD2
0,0.343176291716938,0.033,0.421,0,1,OSR2
0,1.90702463837263,0.802,0.416,0,1,WFDC2
0,2.47852343541881,0.797,0.414,0,1,PDZK1IP1
0,0.763172919586999,0.095,0.449,0,1,C21orf58
0,0.364395727272036,0.044,0.397,0,1,RASL11B
0,0.672179695245696,0.153,0.506,0,1,MTSS1
0,0.388293129407971,0.17,0.521,0,1,HILPDA
0,1.14831446199774,0.094,0.442,0,1,CDH11
0,0.84784848426808,0.155,0.498,0,1,RASSF4
0,0.978216736876994,0.068,0.407,0,1,LINC01436
0,1.44608071537608,0.153,0.49,0,1,AL355075.4
0,0.355339522614742,0.062,0.393,0,1,SIX1
0,0.379664417184658,0.043,0.372,0,1,NMU
0,0.430962316875362,0.024,0.352,0,1,FAM3D
0,1.75972494469343,0.959,0.632,0,1,MT1X
0,0.896884121888937,0.081,0.408,0,1,AC004130.1
0,1.75166376235832,0.907,0.581,0,1,CLDN4
0,0.553137797206377,0.065,0.391,0,1,PRR15L
0,1.93652137630438,0.95,0.626,0,1,KRT14
